"#CATEGORIE_KEY";"CATEGORIE_LIBELLE";"CATEGORIE_CODE";"GENRE_KEY";"GENRE_LIBELLE";"GENRE_CODE";"DENOMINATION_KEY";"DENOMINATION_LIBELLE";"DENOMINATION_CODE";"LIEU_KEY";"LIEU_LIBELLE";"LIEU_CODE";"COULEUR_KEY";"COULEUR_LIBELLE";"COULEUR_CODE";"CEPAGE_KEY";"CEPAGE_LIBELLE";"CEPAGE_CODE";"LABELS";"DEPARTEMENTS";"DROITS_DOUANE";"DROITS_CVO";"DRM_VRAC";"OIOC";"REPLI_ENTREE";"REPLI_SORTIE";"DECLASSEMENT_ENTREE";"DECLASSEMENT_SORTIE"
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"VPA";"Aigues";"VPA";"blanc";"Blanc";3;"MUH";"Muscat de HAMBOURG";"MUH";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"VPA";"Aigues";"VPA";"blanc";"Blanc";3;"CEP";"Autre";"CEP";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rouge";"Rouge";1;"DEFAUT";;;;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rouge";"Rouge";1;"SYR";"Syrah";"SYR";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rouge";"Rouge";1;"GRN";"Grenache Noir";"GRN";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rouge";"Rouge";1;"CS";"Cabernet-Sauvignon";"CS";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rouge";"Rouge";1;"CIN";"Cinsaut";"CIN";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rouge";"Rouge";1;"MER";"Merlot";"MER";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rouge";"Rouge";1;"MOU";"Mourvedre";"MOU";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rouge";"Rouge";1;"MAR";"Marselan";"MAR";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rouge";"Rouge";1;"CEP";"Autre";"CEP";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rose";"Rosé";2;"DEFAUT";;;;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rose";"Rosé";2;"SYR";"Syrah";"SYR";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rose";"Rosé";2;"GRN";"Grenache Noir";"GRN";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rose";"Rosé";2;"CS";"Cabernet-Sauvignon";"CS";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rose";"Rosé";2;"CIN";"Cinsaut";"CIN";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rose";"Rosé";2;"MER";"Merlot";"MER";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rose";"Rosé";2;"MOU";"Mourvedre";"MOU";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rose";"Rosé";2;"MAR";"Marselan";"MAR";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rose";"Rosé";2;"GRG";"Grenache Gris";"GRG";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"rose";"Rosé";2;"CEP";"Autre";"CEP";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"DEFAUT";;;;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"ROL";"Rolle-Vermentino";"ROL";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"CHA";"Chardonnay";"CHA";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"SAU";"Sauvignon";"SAU";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"GRB";"Grenache Blanc";"GRB";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"VIO";"Viognier";"VIO";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"MAR";"Marsanne";"MAR";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"ROU";"Roussanne";"ROU";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"CLA";"Clairette";"CLA";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"MUH";"Muscat de HAMBOURG";"MUH";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D84";"Vaucluse";"D84";"PDO";"Principauté d'Orange";"PDO";"blanc";"Blanc";3;"CEP";"Autre";"CEP";;84;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D84/D84/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rouge";"Rouge";1;"DEFAUT";;;;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rouge";"Rouge";1;"SYR";"Syrah";"SYR";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rouge";"Rouge";1;"GRN";"Grenache Noir";"GRN";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rouge";"Rouge";1;"CS";"Cabernet-Sauvignon";"CS";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rouge";"Rouge";1;"CIN";"Cinsaut";"CIN";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rouge";"Rouge";1;"MER";"Merlot";"MER";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rouge";"Rouge";1;"MOU";"Mourvedre";"MOU";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rouge";"Rouge";1;"CEP";"Autre";"CEP";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rose";"Rosé";2;"DEFAUT";;;;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rose";"Rosé";2;"SYR";"Syrah";"SYR";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rose";"Rosé";2;"GRN";"Grenache Noir";"GRN";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rose";"Rosé";2;"CS";"Cabernet-Sauvignon";"CS";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rose";"Rosé";2;"CIN";"Cinsaut";"CIN";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rose";"Rosé";2;"MER";"Merlot";"MER";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rose";"Rosé";2;"MOU";"Mourvedre";"MOU";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rose";"Rosé";2;"GRG";"Grenache Gris";"GRG";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"rose";"Rosé";2;"CEP";"Autre";"CEP";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"DEFAUT";;;;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"ROL";"Rolle-Vermentino";"ROL";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"CHA";"Chardonnay";"CHA";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"SAU";"Sauvignon";"SAU";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"GRB";"Grenache Blanc";"GRB";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"VIO";"Viognier";"VIO";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"MAR";"Marsanne";"MAR";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"ROU";"Roussanne";"ROU";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"CLA";"Clairette";"CLA";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"MUH";"Muscat de HAMBOURG";"MUH";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"DEFAUT";;;"blanc";"Blanc";3;"CEP";"Autre";"CEP";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rouge";"Rouge";1;"DEFAUT";;;;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rouge";"Rouge";1;"SYR";"Syrah";"SYR";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rouge";"Rouge";1;"GRN";"Grenache Noir";"GRN";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rouge";"Rouge";1;"CS";"Cabernet-Sauvignon";"CS";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rouge";"Rouge";1;"CIN";"Cinsaut";"CIN";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rouge";"Rouge";1;"MER";"Merlot";"MER";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rouge";"Rouge";1;"MOU";"Mourvedre";"MOU";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rouge";"Rouge";1;"CEP";"Autre";"CEP";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rose";"Rosé";2;"DEFAUT";;;;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rose";"Rosé";2;"SYR";"Syrah";"SYR";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rose";"Rosé";2;"GRN";"Grenache Noir";"GRN";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rose";"Rosé";2;"CS";"Cabernet-Sauvignon";"CS";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rose";"Rosé";2;"CIN";"Cinsaut";"CIN";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rose";"Rosé";2;"MER";"Merlot";"MER";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rose";"Rosé";2;"MOU";"Mourvedre";"MOU";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rose";"Rosé";2;"GRG";"Grenache Gris";"GRG";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"rose";"Rosé";2;"CEP";"Autre";"CEP";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"blanc";"Blanc";3;"DEFAUT";;;;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"blanc";"Blanc";3;"ROL";"Rolle-Vermentino";"ROL";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"blanc";"Blanc";3;"CHA";"Chardonnay";"CHA";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"blanc";"Blanc";3;"SAU";"Sauvignon";"SAU";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"blanc";"Blanc";3;"GRB";"Grenache Blanc";"GRB";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"blanc";"Blanc";3;"VIO";"Viognier";"VIO";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"blanc";"Blanc";3;"MAR";"Marsanne";"MAR";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"blanc";"Blanc";3;"ROU";"Roussanne";"ROU";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D26";"Drôme";"D26";"CDG";"Comté de Grignan";"CDG";"blanc";"Blanc";3;"CLA";"Clairette";"CLA";;26;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D26/D26/0,5/2010-01-01/A";0;;1;1;0;1
